Date,Consumption,Atypical_Day,Religious Holidays,Consumption_t-1,Consumption_t-2,Consumption_t-3,Consumption_t-4,Consumption_t-5,Consumption_t-6,Consumption_t-7,Consumption_t-8,Consumption_t-9,Consumption_t-10,Consumption_t-11,Consumption_t-12,Consumption_t-13,Consumption_t-14
2017-12-24,846208.38,1.0,0.0,749018.38,829858.6600000001,876227.0700000002,866565.73,868553.16,867901.0600000002,840838.46,731670.5800000002,809656.2599999999,842156.25,856620.15,851647.55,852372.3799999999,839419.1100000001
2017-12-25,856313.4499999998,0.0,0.0,846208.38,749018.38,829858.6600000001,876227.0700000002,866565.73,868553.16,867901.0600000002,840838.46,731670.5800000002,809656.2599999999,842156.25,856620.15,851647.55,852372.3799999999
2017-12-26,850384.3500000002,0.0,0.0,856313.4499999998,846208.38,749018.38,829858.6600000001,876227.0700000002,866565.73,868553.16,867901.0600000002,840838.46,731670.5800000002,809656.2599999999,842156.25,856620.15,851647.55
2017-12-27,852439.2100000002,0.0,0.0,850384.3500000002,856313.4499999998,846208.38,749018.38,829858.6600000001,876227.0700000002,866565.73,868553.16,867901.0600000002,840838.46,731670.5800000002,809656.2599999999,842156.25,856620.15
2017-12-28,833011.2700000001,0.0,0.0,852439.2100000002,850384.3500000002,856313.4499999998,846208.38,749018.38,829858.6600000001,876227.0700000002,866565.73,868553.16,867901.0600000002,840838.46,731670.5800000002,809656.2599999999,842156.25
2017-12-29,791908.41,0.0,0.0,833011.2700000001,852439.2100000002,850384.3500000002,856313.4499999998,846208.38,749018.38,829858.6600000001,876227.0700000002,866565.73,868553.16,867901.0600000002,840838.46,731670.5800000002,809656.2599999999
2017-12-30,701883.8300000001,1.0,0.0,791908.41,833011.2700000001,852439.2100000002,850384.3500000002,856313.4499999998,846208.38,749018.38,829858.6600000001,876227.0700000002,866565.73,868553.16,867901.0600000002,840838.46,731670.5800000002
2017-12-31,672127.68,1.0,1.0,701883.8300000001,791908.41,833011.2700000001,852439.2100000002,850384.3500000002,856313.4499999998,846208.38,749018.38,829858.6600000001,876227.0700000002,866565.73,868553.16,867901.0600000002,840838.46
2018-01-01,811275.64,1.0,0.0,672127.68,701883.8300000001,791908.41,833011.2700000001,852439.2100000002,850384.3500000002,856313.4499999998,846208.38,749018.38,829858.6600000001,876227.0700000002,866565.73,868553.16,867901.0600000002
2018-01-02,851617.52,0.0,0.0,811275.64,672127.68,701883.8300000001,791908.41,833011.2700000001,852439.2100000002,850384.3500000002,856313.4499999998,846208.38,749018.38,829858.6600000001,876227.0700000002,866565.73,868553.16
2018-01-03,863492.42,0.0,0.0,851617.52,811275.64,672127.68,701883.8300000001,791908.41,833011.2700000001,852439.2100000002,850384.3500000002,856313.4499999998,846208.38,749018.38,829858.6600000001,876227.0700000002,866565.73
2018-01-04,854542.7000000002,0.0,0.0,863492.42,851617.52,811275.64,672127.68,701883.8300000001,791908.41,833011.2700000001,852439.2100000002,850384.3500000002,856313.4499999998,846208.38,749018.38,829858.6600000001,876227.0700000002
2018-01-05,813264.0099999999,0.0,0.0,854542.7000000002,863492.42,851617.52,811275.64,672127.68,701883.8300000001,791908.41,833011.2700000001,852439.2100000002,850384.3500000002,856313.4499999998,846208.38,749018.38,829858.6600000001
2018-01-06,722848.9799999999,1.0,0.0,813264.0099999999,854542.7000000002,863492.42,851617.52,811275.64,672127.68,701883.8300000001,791908.41,833011.2700000001,852439.2100000002,850384.3500000002,856313.4499999998,846208.38,749018.38
2018-01-07,834472.15,1.0,0.0,722848.9799999999,813264.0099999999,854542.7000000002,863492.42,851617.52,811275.64,672127.68,701883.8300000001,791908.41,833011.2700000001,852439.2100000002,850384.3500000002,856313.4499999998,846208.38
2018-01-08,860900.86,0.0,0.0,834472.15,722848.9799999999,813264.0099999999,854542.7000000002,863492.42,851617.52,811275.64,672127.68,701883.8300000001,791908.41,833011.2700000001,852439.2100000002,850384.3500000002,856313.4499999998
2018-01-09,862933.0,0.0,0.0,860900.86,834472.15,722848.9799999999,813264.0099999999,854542.7000000002,863492.42,851617.52,811275.64,672127.68,701883.8300000001,791908.41,833011.2700000001,852439.2100000002,850384.3500000002
2018-01-10,871221.87,0.0,0.0,862933.0,860900.86,834472.15,722848.9799999999,813264.0099999999,854542.7000000002,863492.42,851617.52,811275.64,672127.68,701883.8300000001,791908.41,833011.2700000001,852439.2100000002
2018-01-11,869120.65,0.0,0.0,871221.87,862933.0,860900.86,834472.15,722848.9799999999,813264.0099999999,854542.7000000002,863492.42,851617.52,811275.64,672127.68,701883.8300000001,791908.41,833011.2700000001
2018-01-12,830213.0399999998,0.0,0.0,869120.65,871221.87,862933.0,860900.86,834472.15,722848.9799999999,813264.0099999999,854542.7000000002,863492.42,851617.52,811275.64,672127.68,701883.8300000001,791908.41
2018-01-13,760593.82,1.0,0.0,830213.0399999998,869120.65,871221.87,862933.0,860900.86,834472.15,722848.9799999999,813264.0099999999,854542.7000000002,863492.42,851617.52,811275.64,672127.68,701883.8300000001
2018-01-14,866778.1499999998,1.0,0.0,760593.82,830213.0399999998,869120.65,871221.87,862933.0,860900.86,834472.15,722848.9799999999,813264.0099999999,854542.7000000002,863492.42,851617.52,811275.64,672127.68
2018-01-15,888492.2199999999,0.0,0.0,866778.1499999998,760593.82,830213.0399999998,869120.65,871221.87,862933.0,860900.86,834472.15,722848.9799999999,813264.0099999999,854542.7000000002,863492.42,851617.52,811275.64
2018-01-16,878436.55,0.0,0.0,888492.2199999999,866778.1499999998,760593.82,830213.0399999998,869120.65,871221.87,862933.0,860900.86,834472.15,722848.9799999999,813264.0099999999,854542.7000000002,863492.42,851617.52
2018-01-17,888033.2100000002,0.0,0.0,878436.55,888492.2199999999,866778.1499999998,760593.82,830213.0399999998,869120.65,871221.87,862933.0,860900.86,834472.15,722848.9799999999,813264.0099999999,854542.7000000002,863492.42
2018-01-18,860188.95,0.0,0.0,888033.2100000002,878436.55,888492.2199999999,866778.1499999998,760593.82,830213.0399999998,869120.65,871221.87,862933.0,860900.86,834472.15,722848.9799999999,813264.0099999999,854542.7000000002
2018-01-19,816079.3,0.0,0.0,860188.95,888033.2100000002,878436.55,888492.2199999999,866778.1499999998,760593.82,830213.0399999998,869120.65,871221.87,862933.0,860900.86,834472.15,722848.9799999999,813264.0099999999
2018-01-20,732536.7999999998,1.0,0.0,816079.3,860188.95,888033.2100000002,878436.55,888492.2199999999,866778.1499999998,760593.82,830213.0399999998,869120.65,871221.87,862933.0,860900.86,834472.15,722848.9799999999
2018-01-21,849808.6,1.0,0.0,732536.7999999998,816079.3,860188.95,888033.2100000002,878436.55,888492.2199999999,866778.1499999998,760593.82,830213.0399999998,869120.65,871221.87,862933.0,860900.86,834472.15
2018-01-22,882705.4999999999,0.0,0.0,849808.6,732536.7999999998,816079.3,860188.95,888033.2100000002,878436.55,888492.2199999999,866778.1499999998,760593.82,830213.0399999998,869120.65,871221.87,862933.0,860900.86
2018-01-23,894426.1200000001,0.0,0.0,882705.4999999999,849808.6,732536.7999999998,816079.3,860188.95,888033.2100000002,878436.55,888492.2199999999,866778.1499999998,760593.82,830213.0399999998,869120.65,871221.87,862933.0
2018-01-24,895409.74,0.0,0.0,894426.1200000001,882705.4999999999,849808.6,732536.7999999998,816079.3,860188.95,888033.2100000002,878436.55,888492.2199999999,866778.1499999998,760593.82,830213.0399999998,869120.65,871221.87
2018-01-25,882966.5700000002,0.0,0.0,895409.74,894426.1200000001,882705.4999999999,849808.6,732536.7999999998,816079.3,860188.95,888033.2100000002,878436.55,888492.2199999999,866778.1499999998,760593.82,830213.0399999998,869120.65
2018-01-26,831830.8200000002,0.0,0.0,882966.5700000002,895409.74,894426.1200000001,882705.4999999999,849808.6,732536.7999999998,816079.3,860188.95,888033.2100000002,878436.55,888492.2199999999,866778.1499999998,760593.82,830213.0399999998
2018-01-27,733202.5000000001,1.0,0.0,831830.8200000002,882966.5700000002,895409.74,894426.1200000001,882705.4999999999,849808.6,732536.7999999998,816079.3,860188.95,888033.2100000002,878436.55,888492.2199999999,866778.1499999998,760593.82
2018-01-28,845648.39,1.0,0.0,733202.5000000001,831830.8200000002,882966.5700000002,895409.74,894426.1200000001,882705.4999999999,849808.6,732536.7999999998,816079.3,860188.95,888033.2100000002,878436.55,888492.2199999999,866778.1499999998
2018-01-29,851365.1200000001,0.0,0.0,845648.39,733202.5000000001,831830.8200000002,882966.5700000002,895409.74,894426.1200000001,882705.4999999999,849808.6,732536.7999999998,816079.3,860188.95,888033.2100000002,878436.55,888492.2199999999
2018-01-30,852943.9899999999,0.0,0.0,851365.1200000001,845648.39,733202.5000000001,831830.8200000002,882966.5700000002,895409.74,894426.1200000001,882705.4999999999,849808.6,732536.7999999998,816079.3,860188.95,888033.2100000002,878436.55
2018-01-31,839744.9699999999,0.0,0.0,852943.9899999999,851365.1200000001,845648.39,733202.5000000001,831830.8200000002,882966.5700000002,895409.74,894426.1200000001,882705.4999999999,849808.6,732536.7999999998,816079.3,860188.95,888033.2100000002
2018-02-01,839419.39,0.0,0.0,839744.9699999999,852943.9899999999,851365.1200000001,845648.39,733202.5000000001,831830.8200000002,882966.5700000002,895409.74,894426.1200000001,882705.4999999999,849808.6,732536.7999999998,816079.3,860188.95
2018-02-02,803165.34,0.0,0.0,839419.39,839744.9699999999,852943.9899999999,851365.1200000001,845648.39,733202.5000000001,831830.8200000002,882966.5700000002,895409.74,894426.1200000001,882705.4999999999,849808.6,732536.7999999998,816079.3
2018-02-03,719696.33,1.0,0.0,803165.34,839419.39,839744.9699999999,852943.9899999999,851365.1200000001,845648.39,733202.5000000001,831830.8200000002,882966.5700000002,895409.74,894426.1200000001,882705.4999999999,849808.6,732536.7999999998
2018-02-04,816584.99,1.0,0.0,719696.33,803165.34,839419.39,839744.9699999999,852943.9899999999,851365.1200000001,845648.39,733202.5000000001,831830.8200000002,882966.5700000002,895409.74,894426.1200000001,882705.4999999999,849808.6
2018-02-05,832578.9699999997,0.0,0.0,816584.99,719696.33,803165.34,839419.39,839744.9699999999,852943.9899999999,851365.1200000001,845648.39,733202.5000000001,831830.8200000002,882966.5700000002,895409.74,894426.1200000001,882705.4999999999
2018-02-06,828893.2999999998,0.0,0.0,832578.9699999997,816584.99,719696.33,803165.34,839419.39,839744.9699999999,852943.9899999999,851365.1200000001,845648.39,733202.5000000001,831830.8200000002,882966.5700000002,895409.74,894426.1200000001
2018-02-07,826883.7000000002,0.0,0.0,828893.2999999998,832578.9699999997,816584.99,719696.33,803165.34,839419.39,839744.9699999999,852943.9899999999,851365.1200000001,845648.39,733202.5000000001,831830.8200000002,882966.5700000002,895409.74
2018-02-08,820507.5100000001,0.0,0.0,826883.7000000002,828893.2999999998,832578.9699999997,816584.99,719696.33,803165.34,839419.39,839744.9699999999,852943.9899999999,851365.1200000001,845648.39,733202.5000000001,831830.8200000002,882966.5700000002
2018-02-09,800059.5000000001,0.0,0.0,820507.5100000001,826883.7000000002,828893.2999999998,832578.9699999997,816584.99,719696.33,803165.34,839419.39,839744.9699999999,852943.9899999999,851365.1200000001,845648.39,733202.5000000001,831830.8200000002
2018-02-10,705627.67,1.0,0.0,800059.5000000001,820507.5100000001,826883.7000000002,828893.2999999998,832578.9699999997,816584.99,719696.33,803165.34,839419.39,839744.9699999999,852943.9899999999,851365.1200000001,845648.39,733202.5000000001
2018-02-11,824656.22,1.0,0.0,705627.67,800059.5000000001,820507.5100000001,826883.7000000002,828893.2999999998,832578.9699999997,816584.99,719696.33,803165.34,839419.39,839744.9699999999,852943.9899999999,851365.1200000001,845648.39
2018-02-12,843023.3300000002,0.0,0.0,824656.22,705627.67,800059.5000000001,820507.5100000001,826883.7000000002,828893.2999999998,832578.9699999997,816584.99,719696.33,803165.34,839419.39,839744.9699999999,852943.9899999999,851365.1200000001
2018-02-13,849277.55,0.0,0.0,843023.3300000002,824656.22,705627.67,800059.5000000001,820507.5100000001,826883.7000000002,828893.2999999998,832578.9699999997,816584.99,719696.33,803165.34,839419.39,839744.9699999999,852943.9899999999
2018-02-14,847846.4400000002,0.0,0.0,849277.55,843023.3300000002,824656.22,705627.67,800059.5000000001,820507.5100000001,826883.7000000002,828893.2999999998,832578.9699999997,816584.99,719696.33,803165.34,839419.39,839744.9699999999
2018-02-15,847465.3699999999,0.0,0.0,847846.4400000002,849277.55,843023.3300000002,824656.22,705627.67,800059.5000000001,820507.5100000001,826883.7000000002,828893.2999999998,832578.9699999997,816584.99,719696.33,803165.34,839419.39
2018-02-16,809505.6,0.0,0.0,847465.3699999999,847846.4400000002,849277.55,843023.3300000002,824656.22,705627.67,800059.5000000001,820507.5100000001,826883.7000000002,828893.2999999998,832578.9699999997,816584.99,719696.33,803165.34
2018-02-17,707993.53,1.0,0.0,809505.6,847465.3699999999,847846.4400000002,849277.55,843023.3300000002,824656.22,705627.67,800059.5000000001,820507.5100000001,826883.7000000002,828893.2999999998,832578.9699999997,816584.99,719696.33
2018-02-18,818646.08,1.0,0.0,707993.53,809505.6,847465.3699999999,847846.4400000002,849277.55,843023.3300000002,824656.22,705627.67,800059.5000000001,820507.5100000001,826883.7000000002,828893.2999999998,832578.9699999997,816584.99
2018-02-19,852892.6699999998,0.0,0.0,818646.08,707993.53,809505.6,847465.3699999999,847846.4400000002,849277.55,843023.3300000002,824656.22,705627.67,800059.5000000001,820507.5100000001,826883.7000000002,828893.2999999998,832578.9699999997
2018-02-20,848901.3399999999,0.0,0.0,852892.6699999998,818646.08,707993.53,809505.6,847465.3699999999,847846.4400000002,849277.55,843023.3300000002,824656.22,705627.67,800059.5000000001,820507.5100000001,826883.7000000002,828893.2999999998
2018-02-21,839308.23,0.0,0.0,848901.3399999999,852892.6699999998,818646.08,707993.53,809505.6,847465.3699999999,847846.4400000002,849277.55,843023.3300000002,824656.22,705627.67,800059.5000000001,820507.5100000001,826883.7000000002
2018-02-22,831517.0800000002,0.0,0.0,839308.23,848901.3399999999,852892.6699999998,818646.08,707993.53,809505.6,847465.3699999999,847846.4400000002,849277.55,843023.3300000002,824656.22,705627.67,800059.5000000001,820507.5100000001
2018-02-23,797465.23,0.0,0.0,831517.0800000002,839308.23,848901.3399999999,852892.6699999998,818646.08,707993.53,809505.6,847465.3699999999,847846.4400000002,849277.55,843023.3300000002,824656.22,705627.67,800059.5000000001
2018-02-24,730934.13,1.0,0.0,797465.23,831517.0800000002,839308.23,848901.3399999999,852892.6699999998,818646.08,707993.53,809505.6,847465.3699999999,847846.4400000002,849277.55,843023.3300000002,824656.22,705627.67
2018-02-25,847135.2500000001,1.0,0.0,730934.13,797465.23,831517.0800000002,839308.23,848901.3399999999,852892.6699999998,818646.08,707993.53,809505.6,847465.3699999999,847846.4400000002,849277.55,843023.3300000002,824656.22
2018-02-26,857776.5899999999,0.0,0.0,847135.2500000001,730934.13,797465.23,831517.0800000002,839308.23,848901.3399999999,852892.6699999998,818646.08,707993.53,809505.6,847465.3699999999,847846.4400000002,849277.55,843023.3300000002
2018-02-27,856989.2199999999,0.0,0.0,857776.5899999999,847135.2500000001,730934.13,797465.23,831517.0800000002,839308.23,848901.3399999999,852892.6699999998,818646.08,707993.53,809505.6,847465.3699999999,847846.4400000002,849277.55
2018-02-28,860316.7200000002,0.0,0.0,856989.2199999999,857776.5899999999,847135.2500000001,730934.13,797465.23,831517.0800000002,839308.23,848901.3399999999,852892.6699999998,818646.08,707993.53,809505.6,847465.3699999999,847846.4400000002
2018-03-01,842085.8300000002,0.0,0.0,860316.7200000002,856989.2199999999,857776.5899999999,847135.2500000001,730934.13,797465.23,831517.0800000002,839308.23,848901.3399999999,852892.6699999998,818646.08,707993.53,809505.6,847465.3699999999
2018-03-02,790491.76,0.0,0.0,842085.8300000002,860316.7200000002,856989.2199999999,857776.5899999999,847135.2500000001,730934.13,797465.23,831517.0800000002,839308.23,848901.3399999999,852892.6699999998,818646.08,707993.53,809505.6
2018-03-03,704421.7500000001,1.0,0.0,790491.76,842085.8300000002,860316.7200000002,856989.2199999999,857776.5899999999,847135.2500000001,730934.13,797465.23,831517.0800000002,839308.23,848901.3399999999,852892.6699999998,818646.08,707993.53
2018-03-04,793159.9600000002,1.0,0.0,704421.7500000001,790491.76,842085.8300000002,860316.7200000002,856989.2199999999,857776.5899999999,847135.2500000001,730934.13,797465.23,831517.0800000002,839308.23,848901.3399999999,852892.6699999998,818646.08
2018-03-05,809313.0799999998,0.0,0.0,793159.9600000002,704421.7500000001,790491.76,842085.8300000002,860316.7200000002,856989.2199999999,857776.5899999999,847135.2500000001,730934.13,797465.23,831517.0800000002,839308.23,848901.3399999999,852892.6699999998
2018-03-06,795784.8599999999,0.0,0.0,809313.0799999998,793159.9600000002,704421.7500000001,790491.76,842085.8300000002,860316.7200000002,856989.2199999999,857776.5899999999,847135.2500000001,730934.13,797465.23,831517.0800000002,839308.23,848901.3399999999
2018-03-07,804364.3099999998,0.0,0.0,795784.8599999999,809313.0799999998,793159.9600000002,704421.7500000001,790491.76,842085.8300000002,860316.7200000002,856989.2199999999,857776.5899999999,847135.2500000001,730934.13,797465.23,831517.0800000002,839308.23
2018-03-08,796960.1000000002,0.0,0.0,804364.3099999998,795784.8599999999,809313.0799999998,793159.9600000002,704421.7500000001,790491.76,842085.8300000002,860316.7200000002,856989.2199999999,857776.5899999999,847135.2500000001,730934.13,797465.23,831517.0800000002
2018-03-09,747385.2100000002,0.0,0.0,796960.1000000002,804364.3099999998,795784.8599999999,809313.0799999998,793159.9600000002,704421.7500000001,790491.76,842085.8300000002,860316.7200000002,856989.2199999999,857776.5899999999,847135.2500000001,730934.13,797465.23
2018-03-10,658743.0099999999,1.0,0.0,747385.2100000002,796960.1000000002,804364.3099999998,795784.8599999999,809313.0799999998,793159.9600000002,704421.7500000001,790491.76,842085.8300000002,860316.7200000002,856989.2199999999,857776.5899999999,847135.2500000001,730934.13
2018-03-11,751744.66,1.0,0.0,658743.0099999999,747385.2100000002,796960.1000000002,804364.3099999998,795784.8599999999,809313.0799999998,793159.9600000002,704421.7500000001,790491.76,842085.8300000002,860316.7200000002,856989.2199999999,857776.5899999999,847135.2500000001
2018-03-12,783542.94,0.0,0.0,751744.66,658743.0099999999,747385.2100000002,796960.1000000002,804364.3099999998,795784.8599999999,809313.0799999998,793159.9600000002,704421.7500000001,790491.76,842085.8300000002,860316.7200000002,856989.2199999999,857776.5899999999
2018-03-13,785970.6500000001,0.0,0.0,783542.94,751744.66,658743.0099999999,747385.2100000002,796960.1000000002,804364.3099999998,795784.8599999999,809313.0799999998,793159.9600000002,704421.7500000001,790491.76,842085.8300000002,860316.7200000002,856989.2199999999
2018-03-14,799776.21,0.0,0.0,785970.6500000001,783542.94,751744.66,658743.0099999999,747385.2100000002,796960.1000000002,804364.3099999998,795784.8599999999,809313.0799999998,793159.9600000002,704421.7500000001,790491.76,842085.8300000002,860316.7200000002
2018-03-15,794810.44,0.0,0.0,799776.21,785970.6500000001,783542.94,751744.66,658743.0099999999,747385.2100000002,796960.1000000002,804364.3099999998,795784.8599999999,809313.0799999998,793159.9600000002,704421.7500000001,790491.76,842085.8300000002
2018-03-16,746502.95,0.0,0.0,794810.44,799776.21,785970.6500000001,783542.94,751744.66,658743.0099999999,747385.2100000002,796960.1000000002,804364.3099999998,795784.8599999999,809313.0799999998,793159.9600000002,704421.7500000001,790491.76
2018-03-17,666884.24,1.0,0.0,746502.95,794810.44,799776.21,785970.6500000001,783542.94,751744.66,658743.0099999999,747385.2100000002,796960.1000000002,804364.3099999998,795784.8599999999,809313.0799999998,793159.9600000002,704421.7500000001
2018-03-18,763728.86,1.0,0.0,666884.24,746502.95,794810.44,799776.21,785970.6500000001,783542.94,751744.66,658743.0099999999,747385.2100000002,796960.1000000002,804364.3099999998,795784.8599999999,809313.0799999998,793159.9600000002
2018-03-19,779553.4500000002,0.0,0.0,763728.86,666884.24,746502.95,794810.44,799776.21,785970.6500000001,783542.94,751744.66,658743.0099999999,747385.2100000002,796960.1000000002,804364.3099999998,795784.8599999999,809313.0799999998
2018-03-20,774909.4900000001,0.0,0.0,779553.4500000002,763728.86,666884.24,746502.95,794810.44,799776.21,785970.6500000001,783542.94,751744.66,658743.0099999999,747385.2100000002,796960.1000000002,804364.3099999998,795784.8599999999
2018-03-21,805844.3300000002,0.0,0.0,774909.4900000001,779553.4500000002,763728.86,666884.24,746502.95,794810.44,799776.21,785970.6500000001,783542.94,751744.66,658743.0099999999,747385.2100000002,796960.1000000002,804364.3099999998
2018-03-22,799960.1600000001,0.0,0.0,805844.3300000002,774909.4900000001,779553.4500000002,763728.86,666884.24,746502.95,794810.44,799776.21,785970.6500000001,783542.94,751744.66,658743.0099999999,747385.2100000002,796960.1000000002
2018-03-23,774540.7499999999,0.0,0.0,799960.1600000001,805844.3300000002,774909.4900000001,779553.4500000002,763728.86,666884.24,746502.95,794810.44,799776.21,785970.6500000001,783542.94,751744.66,658743.0099999999,747385.2100000002
2018-03-24,694473.4099999999,1.0,0.0,774540.7499999999,799960.1600000001,805844.3300000002,774909.4900000001,779553.4500000002,763728.86,666884.24,746502.95,794810.44,799776.21,785970.6500000001,783542.94,751744.66,658743.0099999999
2018-03-25,790133.2200000002,1.0,0.0,694473.4099999999,774540.7499999999,799960.1600000001,805844.3300000002,774909.4900000001,779553.4500000002,763728.86,666884.24,746502.95,794810.44,799776.21,785970.6500000001,783542.94,751744.66
2018-03-26,792333.4500000002,0.0,0.0,790133.2200000002,694473.4099999999,774540.7499999999,799960.1600000001,805844.3300000002,774909.4900000001,779553.4500000002,763728.86,666884.24,746502.95,794810.44,799776.21,785970.6500000001,783542.94
2018-03-27,812143.38,0.0,0.0,792333.4500000002,790133.2200000002,694473.4099999999,774540.7499999999,799960.1600000001,805844.3300000002,774909.4900000001,779553.4500000002,763728.86,666884.24,746502.95,794810.44,799776.21,785970.6500000001
2018-03-28,841156.6100000001,0.0,0.0,812143.38,792333.4500000002,790133.2200000002,694473.4099999999,774540.7499999999,799960.1600000001,805844.3300000002,774909.4900000001,779553.4500000002,763728.86,666884.24,746502.95,794810.44,799776.21
2018-03-29,819397.9700000002,0.0,0.0,841156.6100000001,812143.38,792333.4500000002,790133.2200000002,694473.4099999999,774540.7499999999,799960.1600000001,805844.3300000002,774909.4900000001,779553.4500000002,763728.86,666884.24,746502.95,794810.44
2018-03-30,764631.17,0.0,0.0,819397.9700000002,841156.6100000001,812143.38,792333.4500000002,790133.2200000002,694473.4099999999,774540.7499999999,799960.1600000001,805844.3300000002,774909.4900000001,779553.4500000002,763728.86,666884.24,746502.95
2018-03-31,674962.3,1.0,0.0,764631.17,819397.9700000002,841156.6100000001,812143.38,792333.4500000002,790133.2200000002,694473.4099999999,774540.7499999999,799960.1600000001,805844.3300000002,774909.4900000001,779553.4500000002,763728.86,666884.24
2018-04-01,775700.14,1.0,0.0,674962.3,764631.17,819397.9700000002,841156.6100000001,812143.38,792333.4500000002,790133.2200000002,694473.4099999999,774540.7499999999,799960.1600000001,805844.3300000002,774909.4900000001,779553.4500000002,763728.86
2018-04-02,794730.34,0.0,0.0,775700.14,674962.3,764631.17,819397.9700000002,841156.6100000001,812143.38,792333.4500000002,790133.2200000002,694473.4099999999,774540.7499999999,799960.1600000001,805844.3300000002,774909.4900000001,779553.4500000002
2018-04-03,787631.85,0.0,0.0,794730.34,775700.14,674962.3,764631.17,819397.9700000002,841156.6100000001,812143.38,792333.4500000002,790133.2200000002,694473.4099999999,774540.7499999999,799960.1600000001,805844.3300000002,774909.4900000001
2018-04-04,790501.0800000002,0.0,0.0,787631.85,794730.34,775700.14,674962.3,764631.17,819397.9700000002,841156.6100000001,812143.38,792333.4500000002,790133.2200000002,694473.4099999999,774540.7499999999,799960.1600000001,805844.3300000002
2018-04-05,783947.81,0.0,0.0,790501.0800000002,787631.85,794730.34,775700.14,674962.3,764631.17,819397.9700000002,841156.6100000001,812143.38,792333.4500000002,790133.2200000002,694473.4099999999,774540.7499999999,799960.1600000001
2018-04-06,760481.76,0.0,0.0,783947.81,790501.0800000002,787631.85,794730.34,775700.14,674962.3,764631.17,819397.9700000002,841156.6100000001,812143.38,792333.4500000002,790133.2200000002,694473.4099999999,774540.7499999999
2018-04-07,689251.35,1.0,0.0,760481.76,783947.81,790501.0800000002,787631.85,794730.34,775700.14,674962.3,764631.17,819397.9700000002,841156.6100000001,812143.38,792333.4500000002,790133.2200000002,694473.4099999999
2018-04-08,779821.1400000001,1.0,0.0,689251.35,760481.76,783947.81,790501.0800000002,787631.85,794730.34,775700.14,674962.3,764631.17,819397.9700000002,841156.6100000001,812143.38,792333.4500000002,790133.2200000002
2018-04-09,775205.6300000001,0.0,0.0,779821.1400000001,689251.35,760481.76,783947.81,790501.0800000002,787631.85,794730.34,775700.14,674962.3,764631.17,819397.9700000002,841156.6100000001,812143.38,792333.4500000002
2018-04-10,782792.6000000002,0.0,0.0,775205.6300000001,779821.1400000001,689251.35,760481.76,783947.81,790501.0800000002,787631.85,794730.34,775700.14,674962.3,764631.17,819397.9700000002,841156.6100000001,812143.38
2018-04-11,788840.3999999998,0.0,0.0,782792.6000000002,775205.6300000001,779821.1400000001,689251.35,760481.76,783947.81,790501.0800000002,787631.85,794730.34,775700.14,674962.3,764631.17,819397.9700000002,841156.6100000001
2018-04-12,779988.7900000002,0.0,0.0,788840.3999999998,782792.6000000002,775205.6300000001,779821.1400000001,689251.35,760481.76,783947.81,790501.0800000002,787631.85,794730.34,775700.14,674962.3,764631.17,819397.9700000002
2018-04-13,758537.23,0.0,0.0,779988.7900000002,788840.3999999998,782792.6000000002,775205.6300000001,779821.1400000001,689251.35,760481.76,783947.81,790501.0800000002,787631.85,794730.34,775700.14,674962.3,764631.17
2018-04-14,670629.9900000001,1.0,0.0,758537.23,779988.7900000002,788840.3999999998,782792.6000000002,775205.6300000001,779821.1400000001,689251.35,760481.76,783947.81,790501.0800000002,787631.85,794730.34,775700.14,674962.3
2018-04-15,772192.05,1.0,0.0,670629.9900000001,758537.23,779988.7900000002,788840.3999999998,782792.6000000002,775205.6300000001,779821.1400000001,689251.35,760481.76,783947.81,790501.0800000002,787631.85,794730.34,775700.14
2018-04-16,789186.87,0.0,0.0,772192.05,670629.9900000001,758537.23,779988.7900000002,788840.3999999998,782792.6000000002,775205.6300000001,779821.1400000001,689251.35,760481.76,783947.81,790501.0800000002,787631.85,794730.34
2018-04-17,792480.8400000002,0.0,0.0,789186.87,772192.05,670629.9900000001,758537.23,779988.7900000002,788840.3999999998,782792.6000000002,775205.6300000001,779821.1400000001,689251.35,760481.76,783947.81,790501.0800000002,787631.85
2018-04-18,790105.04,0.0,0.0,792480.8400000002,789186.87,772192.05,670629.9900000001,758537.23,779988.7900000002,788840.3999999998,782792.6000000002,775205.6300000001,779821.1400000001,689251.35,760481.76,783947.81,790501.0800000002
2018-04-19,793688.91,0.0,0.0,790105.04,792480.8400000002,789186.87,772192.05,670629.9900000001,758537.23,779988.7900000002,788840.3999999998,782792.6000000002,775205.6300000001,779821.1400000001,689251.35,760481.76,783947.81
2018-04-20,762620.56,0.0,0.0,793688.91,790105.04,792480.8400000002,789186.87,772192.05,670629.9900000001,758537.23,779988.7900000002,788840.3999999998,782792.6000000002,775205.6300000001,779821.1400000001,689251.35,760481.76
2018-04-21,664410.33,1.0,0.0,762620.56,793688.91,790105.04,792480.8400000002,789186.87,772192.05,670629.9900000001,758537.23,779988.7900000002,788840.3999999998,782792.6000000002,775205.6300000001,779821.1400000001,689251.35
2018-04-22,688496.4300000003,1.0,0.0,664410.33,762620.56,793688.91,790105.04,792480.8400000002,789186.87,772192.05,670629.9900000001,758537.23,779988.7900000002,788840.3999999998,782792.6000000002,775205.6300000001,779821.1400000001
